yachin,type,size,hougaku,years,loft,kouzo,all_floor,target_floor,access_minutes,land_price,dummy_ivc,prefecture
6.45,1K,10.99,西,0,1,木造,2,2,10,548000,0,東京都
6.45,1K,10.62,北,0,1,木造,2,2,10,548000,0,東京都
5.5,1K,26.08,南西,0,0,木造,2,1,14,114000,0,埼玉県
6.3,ワンルーム,10.2,南,3,1,木造,2,2,5,540000,0,東京都
6.2,1K,23.66,南,0,0,軽量鉄骨,2,1,3,207000,0,東京都
6.5,1K,26.37,南,0,0,軽量鉄骨,2,1,3,207000,0,東京都
6.7,1K,34.04,南,0,0,軽量鉄骨,2,2,3,207000,0,東京都
6.7,1K,29.09,南,0,0,軽量鉄骨,2,1,3,207000,0,東京都
7,1K,33.9,南,0,0,軽量鉄骨,2,2,3,207000,0,東京都
7.2,1K,38.34,南,0,0,軽量鉄骨,2,2,3,207000,0,東京都
6.4,1LDK,32.44,南,3,0,木造,2,1,4,207000,0,東京都
6.4,1K,24.99,南東,0,0,木造,2,1,5,267000,0,東京都
6.5,1K,24.8,南東,0,0,木造,2,1,5,267000,0,東京都
6.8,1K,28.62,南東,0,0,木造,2,1,5,267000,0,東京都
7,1K,32.85,南東,0,0,木造,2,2,5,267000,0,東京都
7.1,1K,32.66,南東,0,0,木造,2,2,5,267000,0,東京都
7.4,1DK,36.28,南東,0,0,木造,2,2,5,267000,0,東京都
6.6,1K,26.07,南西,2,0,木造,2,1,7,281000,0,東京都
6.4,1K,17.76,南東,1,0,木造,3,1,4,464000,0,東京都
6.7,1K,17.58,東,1,1,木造,2,1,7,512000,0,東京都
6.2,1K,15.13,南西,0,0,木造,3,1,2,359000,0,東京都
5.8,1K,25.07,-,3,0,鉄骨,3,2,11,164000,0,埼玉県
6.4,1K,17.25,南,1,0,木造,3,1,4,388000,0,東京都
6.4,1K,17.25,南西,0,0,木造,3,1,3,388000,0,東京都
6.45,ワンルーム,10.23,北,0,1,木造,2,1,6,598000,0,東京都
6.5,ワンルーム,10.1,南,0,1,木造,2,1,6,598000,0,東京都
6.6,ワンルーム,10.1,南,0,1,木造,2,2,6,598000,0,東京都
6.8,1DK,27.4,南,3,0,木造,2,2,10,1090000,0,東京都
6.8,1K,26.3,南,3,0,木造,2,2,10,1090000,0,東京都
6.8,1K,24.69,東,2,0,木造,3,2,11,288000,0,東京都
6.9,1K,22.86,南,2,0,木造,2,1,12,334000,0,東京都
6.8,1K,21.99,西,2,0,木造,2,1,10,510000,0,東京都
6.7,ワンルーム,21.15,南東,1,0,木造,3,1,12,319000,0,東京都
6.5,ワンルーム,19.78,南,3,0,木造,3,2,13,417000,0,東京都
6.7,1K,20.18,東,0,0,木造,2,1,12,444000,0,東京都
6.4,1K,17.28,東,0,0,木造,3,1,14,371000,0,東京都
9.1,1LDK,33.95,北,1,0,木造,3,3,7,371000,0,東京都
6.5,1K,18.56,西,1,1,木造,2,1,10,431000,0,東京都
6.8,1K,18.56,西,1,1,木造,2,1,5,431000,0,東京都
6.5,1K,17.8,南東,2,1,木造,2,2,11,285000,0,東京都
6.5,1K,17.6,北西,3,0,木造,2,1,9,439000,0,東京都
5.7,1K,19.3,南東,3,0,鉄骨,4,4,12,258000,0,埼玉県
5.8,1K,18.51,東,0,0,木造,2,2,4,170000,0,埼玉県
4.8,1LDK,36.22,南西,0,0,木造,2,1,14,39600,0,千葉県
6.5,1K,16,北東,0,0,その他,3,1,3,599000,0,東京都
6.6,1K,16.34,北東,0,0,その他,3,1,3,599000,0,東京都
6.8,ワンルーム,14.24,西,0,0,木造,3,3,1,634000,0,東京都
6.7,1K,28.8,-,0,0,木造,1,1,2,240000,0,東京都
6.5,1K,22.98,西,0,0,軽量鉄骨,3,1,13,225000,0,東京都
6.9,1K,18.98,南,0,0,木造,2,1,9,481000,0,東京都
6.98,1K,18.98,南,0,0,木造,2,1,9,481000,0,東京都
6.98,1K,18.98,南,0,0,木造,2,1,15,481000,0,東京都
6.6,ワンルーム,18.78,東,3,0,木造,3,1,7,958000,0,東京都
6.7,ワンルーム,18.54,-,0,0,木造,3,3,12,418000,0,東京都
6.8,1K,18.42,南,0,0,木造,3,2,8,1260000,0,東京都
6.9,ワンルーム,16.67,西,3,0,軽量鉄骨,3,2,7,480000,0,東京都
6.6,ワンルーム,11.46,-,3,1,木造,2,2,6,1950000,0,東京都
6.98,1K,18.98,南,1,0,木造,2,1,9,481000,0,東京都
6.8,ワンルーム,31.39,南,0,1,木造,2,2,6,354000,0,東京都
7.4,1DK,31.88,西,0,0,木造,2,2,8,351000,0,東京都
6.5,ワンルーム,16.51,北東,2,0,木造,2,1,5,351000,0,東京都
5.6,ワンルーム,33.12,-,1,0,鉄骨,3,1,14,65400,0,埼玉県
7,ワンルーム,26.09,南,1,0,木造,2,2,3,281000,0,東京都
6.5,1K,25.28,西,3,0,軽量鉄骨,3,2,12,419000,0,東京都
6.8,1K,25.05,南,0,0,木造,2,1,5,643000,0,東京都
6.6,1K,24.22,東,1,0,鉄骨,3,3,15,229000,0,東京都
7,1K,23.8,南,2,0,木造,2,1,5,310000,0,東京都
6.6,1K,21.48,南,0,0,木造,2,2,6,294000,0,東京都
7,ワンルーム,20.54,北東,0,0,木造,3,2,11,343000,0,東京都
6.7,1K,20.21,南,0,0,木造,2,1,6,560000,0,東京都
6.8,1K,20.7,南,0,0,木造,2,1,6,560000,0,東京都
7.3,1K,20.21,南,0,1,木造,2,2,6,560000,0,東京都
7.4,1K,20.7,南,0,1,木造,2,2,6,560000,0,東京都
6.7,ワンルーム,20,南,3,0,木造,3,1,5,611000,0,東京都
6.2,ワンルーム,18.7,南西,0,0,木造,3,1,3,379000,0,東京都
6.7,1K,17,南,0,0,木造,2,1,15,388000,0,東京都
6.7,1K,16.7,南東,0,0,木造,2,1,6,415000,0,東京都
6.6,ワンルーム,15.24,-,1,0,木造,2,1,5,524000,0,東京都
6.7,1K,14.57,東,0,1,木造,3,1,12,401000,0,東京都
7.1,1K,26.19,東,0,0,木造,2,2,7,363000,0,東京都
6.9,1K,24.84,-,1,0,木造,2,1,2,344000,0,東京都
6.2,1LDK,43.32,南,0,0,木造,2,2,4,99500,0,埼玉県
6.9,1K,22.8,北,0,1,木造,2,2,6,436000,0,東京都
6.8,1K,21.6,東,1,0,木造,2,2,9,331000,0,東京都
6.8,1K,21.6,-,0,0,木造,2,2,9,331000,0,東京都
6.8,1K,21.6,南西,2,0,木造,2,2,9,331000,0,東京都
7.5,ワンルーム,23.13,東,2,1,木造,2,2,10,408000,0,東京都
6.7,1K,20,-,3,0,木造,2,2,3,393000,0,東京都
6.9,ワンルーム,23.3,西,0,0,木造,2,1,5,471000,0,東京都
6.9,1K,23.21,南,0,0,木造,2,1,5,471000,0,東京都
7,1K,22.91,南,0,0,木造,2,1,5,471000,0,東京都
7.1,1K,29.04,東,0,0,木造,2,2,5,471000,0,東京都
7.3,1K,29.2,南,0,0,木造,2,2,5,471000,0,東京都
7.4,1K,30.46,西,0,0,木造,2,2,5,471000,0,東京都
7.5,1K,30.74,西,0,0,木造,2,2,5,471000,0,東京都
6.9,ワンルーム,17.24,西,0,1,木造,2,2,5,524000,0,東京都
6.9,ワンルーム,16.17,南,3,1,木造,2,1,5,611000,0,東京都
7.2,ワンルーム,26.98,南,0,0,木造,2,2,8,379000,0,東京都
7,1K,26.49,南,0,0,木造,3,1,5,564000,0,東京都
7.1,1K,27.74,南,0,0,木造,3,1,5,564000,0,東京都
7.1,1K,26.49,南,0,0,木造,3,1,5,564000,0,東京都
5.8,ワンルーム,31.82,-,0,0,木造,2,1,12,100000,0,埼玉県
7.4,1K,33.53,南,0,0,木造,3,3,5,564000,0,東京都
7.4,ワンルーム,28.56,南,0,0,木造,3,2,5,564000,0,東京都
7.5,1K,33.53,南,0,0,木造,3,3,5,564000,0,東京都
7.7,1K,35.6,南,0,0,木造,3,3,5,564000,0,東京都
7.1,1K,27,南,0,0,木造,3,1,7,564000,0,東京都
7.5,1K,22.04,西,1,0,木造,2,2,13,333000,0,東京都
7.2,ワンルーム,23.3,東,1,0,木造,2,1,4,426000,0,東京都
7.6,1K,22.35,北,0,0,軽量鉄骨,3,2,5,294000,0,東京都
7,1K,20.56,西,0,0,木造,2,1,5,529000,0,東京都
7,1K,19.26,北,0,0,木造,2,1,5,529000,0,東京都
7,1K,19.23,北,0,0,木造,2,1,5,529000,0,東京都
7.4,ワンルーム,23.17,南,0,1,木造,2,2,5,529000,0,東京都
7.4,ワンルーム,21.48,南,0,1,木造,2,2,5,529000,0,東京都
7.5,ワンルーム,20.66,南,0,1,木造,2,2,5,529000,0,東京都
7.6,ワンルーム,23.62,南,0,1,木造,2,2,5,529000,0,東京都
7.1,ワンルーム,20.3,南西,0,0,木造,3,2,10,383000,0,東京都
7.2,ワンルーム,20.03,南西,0,0,木造,3,3,10,383000,0,東京都
6.9,1K,20,南,2,0,木造,2,2,7,423000,0,東京都
7.2,ワンルーム,17.07,北,2,0,木造,2,1,7,480000,0,東京都
6,ワンルーム,31.4,南,0,0,木造,2,2,4,88400,0,埼玉県
7.5,1DK,36.96,南東,1,0,軽量鉄骨,2,2,13,279000,0,東京都
7.8,1DK,36.96,南東,0,0,軽量鉄骨,2,2,13,279000,0,東京都
7.9,1DK,39.69,南東,0,0,軽量鉄骨,2,2,13,279000,0,東京都
7,1K,38.92,東,2,0,木造,2,2,4,341000,0,東京都
7,1LDK,36.85,南西,1,0,軽量鉄骨,3,2,11,348000,0,東京都
10.8,1LDK,53,北,3,1,木造,2,2,6,353000,0,東京都
7,1K,27.7,南西,1,0,木造,2,1,9,545000,0,東京都
7.1,1K,21.51,南,0,0,軽量鉄骨,3,3,9,324000,0,東京都
7.3,ワンルーム,19.87,東,0,0,木造,2,1,5,718000,0,東京都
7.2,1K,19.97,東,0,0,木造,2,2,7,567000,0,東京都
7.3,1K,18.3,南西,0,0,木造,2,1,5,567000,0,東京都
7.5,ワンルーム,18.05,南東,0,0,木造,3,1,9,513000,0,東京都
7.2,ワンルーム,18.59,南,0,0,鉄骨,3,3,6,508000,0,東京都
7,ワンルーム,16.53,-,0,1,木造,2,1,7,1080000,0,東京都
7,1K,15.12,南,0,0,木造,3,2,5,564000,0,東京都
7.7,1LDK,39.69,南,0,0,軽量鉄骨,2,2,13,279000,0,東京都
8.1,1LDK,36.96,南東,0,0,軽量鉄骨,2,2,14,279000,0,東京都
7.8,1K,36.96,南東,0,0,軽量鉄骨,2,2,13,279000,0,東京都
7.9,1K,36.96,南東,0,0,軽量鉄骨,2,2,13,279000,0,東京都
6.2,1SK,32.97,南東,0,0,軽量鉄骨,2,2,7,206000,0,埼玉県
7.05,1K,20.33,-,2,0,木造,2,1,13,302000,0,東京都
8.4,1LDK,59.38,北東,2,0,木造,3,3,24,188000,0,東京都
7.2,1K,28.36,南,2,0,木造,2,1,8,465000,0,東京都
7.05,1LDK,27.07,南東,3,0,木造,3,1,8,333000,0,東京都
7.05,1DK,27.07,南東,3,0,木造,3,1,8,333000,0,東京都
7.1,1K,20.84,-,0,0,木造,3,1,7,377000,0,東京都
7.1,ワンルーム,18.63,西,1,0,木造,2,1,9,572000,0,東京都
7.5,1K,20.79,北,0,0,木造,2,2,10,572000,0,東京都
8,ワンルーム,20.79,東,1,0,木造,2,2,9,572000,0,東京都
7.2,ワンルーム,17.11,北,2,0,木造,3,3,11,421000,0,東京都
6.9,ワンルーム,16,南,0,0,木造,2,1,13,430000,0,東京都
7.5,ワンルーム,16,南,0,0,木造,2,2,13,430000,0,東京都
7.8,ワンルーム,16,南,0,0,木造,2,2,25,430000,0,東京都
7.1,ワンルーム,16,南,0,0,木造,2,1,13,430000,0,東京都
7.4,ワンルーム,20,南,0,0,木造,2,1,13,430000,0,東京都
7,1K,22.52,南,3,0,軽量鉄骨,2,1,11,332000,0,東京都
7.7,2K,32.64,南,0,0,木造,3,1,5,388000,0,東京都
7.59,1LDK,44.64,-,0,0,鉄骨,3,2,3,120000,0,神奈川県
7.2,ワンルーム,24.63,西,0,0,軽量鉄骨,3,2,8,368000,0,東京都
7.35,1K,21.17,南東,2,0,木造,2,1,20,273000,0,東京都
7.7,2LDK,50.17,東,0,0,軽量鉄骨,2,1,38,183000,0,東京都
7.9,2LDK,50.48,東,0,0,軽量鉄骨,2,1,38,183000,0,東京都
7,1K,26.27,南,2,0,軽量鉄骨,3,3,10,247000,0,東京都
9.2,1LDK,42.86,南,3,0,軽量鉄骨,3,2,10,247000,0,東京都
7.5,1K,26.22,南,0,0,木造,3,1,10,407000,0,東京都
8.5,1K,26.22,南,0,1,木造,3,2,10,407000,0,東京都
7.3,1K,20,-,3,0,木造,2,1,15,460000,0,東京都
7.1,1K,22.36,南,0,0,鉄骨,3,1,8,307000,0,東京都
7.2,1K,22.36,南,0,0,鉄骨,3,3,8,307000,0,東京都
7.2,1K,22.36,南,0,0,鉄骨,3,1,8,307000,0,東京都
7.2,1K,22.36,南,0,0,鉄骨,3,2,8,307000,0,東京都
7.3,1K,22.36,南,0,0,鉄骨,3,3,8,307000,0,東京都
7.3,1K,22.36,南,0,0,鉄骨,3,2,8,307000,0,東京都
8.7,1K,31.05,南,0,0,鉄骨,3,1,8,307000,0,東京都
9,1K,31.05,南,0,0,鉄骨,3,2,8,307000,0,東京都
9,1K,31.05,南,0,0,鉄骨,3,3,8,307000,0,東京都
7.3,1K,22.19,西,0,1,木造,2,1,3,401000,0,東京都
7.5,ワンルーム,21.69,西,1,0,木造,2,1,4,410000,0,東京都
11.9,1LDK,56.36,南,2,0,軽量鉄骨,3,2,5,730000,0,東京都
7.2,1K,20.84,南東,1,0,鉄骨,3,2,15,340000,0,東京都
7.3,1K,21.11,南東,0,0,鉄骨,3,3,15,340000,0,東京都
7.2,ワンルーム,18.63,西,3,0,木造,2,1,4,1270000,0,東京都
7.5,1K,16.14,-,0,0,軽量鉄骨,3,3,9,464000,0,東京都
7.9,1K,16.14,東,0,0,軽量鉄骨,3,3,8,464000,0,東京都
7.1,1K,16.14,北東,0,0,軽量鉄骨,3,1,6,496000,0,東京都
7.1,ワンルーム,16.14,北東,0,0,軽量鉄骨,2,1,6,464000,0,東京都
7,1K,15.71,-,2,0,鉄筋コン,5,2,5,655000,0,東京都
7.3,1LDK,32.44,南,3,0,木造,2,1,7,455000,0,東京都
7.2,1LDK,31.46,南,0,0,木造,3,3,10,256000,0,東京都
7.2,1K,29.74,西,2,0,木造,2,2,13,373000,0,東京都
7.3,1K,32.64,西,2,0,木造,2,2,13,373000,0,東京都
8.6,1LDK,34.28,南東,0,0,木造,2,1,10,246000,0,東京都
8.7,1LDK,34.28,南東,0,0,木造,2,2,10,246000,0,東京都
8.8,1LDK,40.85,南東,0,0,木造,2,1,10,246000,0,東京都
7.2,1K,20.7,-,0,0,木造,2,2,9,410000,0,東京都
7.3,1K,20.3,南東,2,0,木造,1,1,1,382000,0,東京都
7.4,1K,19.93,西,2,0,軽量鉄骨,3,1,5,545000,0,東京都
6.9,ワンルーム,18.12,東,3,0,木造,2,1,15,602000,0,東京都
5.7,1K,27.94,南東,0,0,木造,2,1,15,110000,0,埼玉県
7.2,ワンルーム,17.34,東,3,0,木造,2,1,15,602000,0,東京都
7,ワンルーム,18.12,東,3,0,木造,2,1,14,602000,0,東京都
7.2,1K,18.12,東,3,0,木造,2,1,18,602000,0,東京都
7,ワンルーム,18.12,東,3,0,木造,2,1,14,602000,0,東京都
7.4,ワンルーム,15.47,南,0,0,木造,3,3,8,868000,0,東京都
7.3,1K,15.11,南東,3,0,木造,3,2,2,612000,0,東京都
8,1K,31.98,西,2,0,軽量鉄骨,3,2,13,418000,0,東京都
8.5,1K,31.98,西,2,0,軽量鉄骨,2,2,13,418000,0,東京都
7.5,ワンルーム,32.37,-,3,0,鉄骨,3,1,8,360000,0,東京都
7.2,1LDK,32.36,南,0,0,軽量鉄骨,2,1,8,235000,0,東京都
7.5,1LDK,32.14,南,0,0,軽量鉄骨,2,1,8,235000,0,東京都
7.2,1LDK,32.14,南,0,0,軽量鉄骨,2,1,9,235000,0,東京都
7.2,1LDK,32.14,南,0,0,軽量鉄骨,2,1,8,357000,0,東京都
7.7,1K,27.49,東,0,0,軽量鉄骨,3,2,2,415000,0,東京都
7.8,1K,27.49,東,0,0,軽量鉄骨,3,3,2,415000,0,東京都
9,1K,36.15,南,0,0,軽量鉄骨,2,1,18,544000,0,東京都
7.4,1K,25.08,南西,0,0,木造,3,1,9,556000,0,東京都
7.4,1K,25.06,南西,0,0,木造,3,1,7,556000,0,東京都
7.4,1K,25.08,南東,0,0,木造,2,1,9,556000,0,東京都
5.7,ワンルーム,25,南西,0,0,木造,2,1,15,141000,0,埼玉県
7.6,1K,25.08,南西,0,0,木造,3,2,9,556000,0,東京都
7.6,1K,25.08,-,0,0,木造,2,2,8,556000,0,東京都
7.8,1K,25.08,-,0,0,木造,3,3,9,556000,0,東京都
10.7,1LDK,36.46,南西,0,0,木造,3,1,9,556000,0,東京都
11,1LDK,36.46,南東,0,0,木造,3,2,9,556000,0,東京都
11.2,1LDK,36.46,南東,0,0,木造,3,3,9,556000,0,東京都
7.4,1SK,25.08,南,0,0,木造,3,1,7,556000,0,東京都
7.6,1SK,25.08,南,0,0,木造,3,2,7,556000,0,東京都
7.8,1SK,25.08,南,0,0,木造,3,3,7,556000,0,東京都
8.8,1K,34.82,南,2,0,軽量鉄骨,2,2,3,688000,0,東京都
7.6,1K,21.17,南,0,0,軽量鉄骨,2,2,9,377000,0,東京都
7.4,1K,21.14,南西,2,0,木造,2,1,12,578000,0,東京都
7.4,1K,27.51,-,0,1,木造,3,3,8,428000,0,東京都
7.8,1K,20.71,北西,0,0,木造,3,3,8,428000,0,東京都
7.5,1K,20.16,北東,1,0,木造,3,1,5,469000,0,東京都
7.8,1K,20.05,北東,0,1,木造,3,3,5,469000,0,東京都
7.9,1SK,20.16,北東,0,0,木造,3,3,13,469000,0,東京都
7.1,1K,20.05,西,0,0,木造,3,1,2,621000,0,東京都
7.3,1K,21.11,東,0,0,木造,3,1,2,621000,0,東京都
7.5,1K,23.18,南,0,0,木造,3,1,2,621000,0,東京都
5.7,ワンルーム,25,南西,0,0,木造,2,1,15,141000,0,埼玉県
11.6,1LDK,47.65,西,0,0,木造,3,3,2,621000,0,東京都
11.8,1LDK,49.26,南,0,0,木造,3,3,2,621000,0,東京都
7.3,ワンルーム,16.14,北東,0,0,軽量鉄骨,2,2,6,507000,0,東京都
8,ワンルーム,16.43,-,0,1,木造,2,2,5,558000,0,東京都
7.45,1K,28.35,-,3,0,木造,2,1,17,242000,0,東京都
7.45,1K,25.89,-,2,0,木造,2,1,8,284000,0,東京都
8.25,1K,33.83,-,2,0,木造,2,2,8,284000,0,東京都
7.45,1K,20.75,-,3,0,木造,2,1,17,297000,0,東京都
7.5,1SK,32.94,南西,1,0,軽量鉄骨,2,1,15,307000,0,東京都
7.5,1K,26.72,-,0,0,木造,2,1,15,474000,0,東京都
7.5,ワンルーム,25.65,南,0,0,木造,2,1,5,510000,0,東京都
7.5,ワンルーム,25.62,南,3,0,木造,2,1,5,510000,0,東京都
7.4,1K,24.56,南,0,0,軽量鉄骨,3,2,8,342000,0,東京都
7.5,1K,24.56,南,0,0,軽量鉄骨,3,3,8,342000,0,東京都
7.4,1K,22.38,西,0,0,木造,3,1,6,467000,0,東京都
7.6,1K,22.11,東,0,0,木造,3,2,6,467000,0,東京都
7.9,1K,22.11,西,0,1,木造,3,3,6,467000,0,東京都
7.9,1SK,22.11,-,0,0,木造,3,3,6,467000,0,東京都
7.4,1K,22.38,東,0,0,木造,3,1,7,680000,0,東京都
6.1,1K,25.25,南,0,0,木造,2,1,11,185000,0,埼玉県
7.9,1K,22.21,南,0,1,木造,3,3,7,680000,0,東京都
7.2,1K,21.94,南,0,0,鉄骨,3,1,2,469000,0,東京都
7.6,ワンルーム,20.29,西,0,0,木造,2,1,3,404000,0,東京都
7.7,ワンルーム,20.29,北,0,0,木造,2,1,3,404000,0,東京都
7.5,1K,20.08,-,2,0,木造,2,2,24,284000,0,東京都
7.5,1K,18.2,-,0,0,木造,2,1,6,405000,0,東京都
7.6,2DK,42,南西,0,0,木造,2,1,11,243000,0,東京都
8.9,2DK,52.8,南西,0,0,木造,2,2,11,243000,0,東京都
11,1LDK,36.46,南東,0,0,木造,2,2,9,556000,0,東京都
9.6,1SK,32.7,西,0,0,木造,3,3,4,525000,0,東京都
9.6,1SK,31.05,南,0,0,木造,3,3,4,525000,0,東京都
7.6,1K,20.49,南,2,0,鉄骨,3,1,3,433000,0,東京都
8.15,1K,20.49,南,2,0,鉄骨,3,2,3,433000,0,東京都
7.6,1K,18.72,東,2,1,木造,2,1,6,683000,0,東京都
8.5,1K,20.63,東,0,0,木造,2,2,5,567000,0,東京都
7.4,ワンルーム,16.94,西,0,0,木造,3,2,6,530000,0,東京都
7.6,ワンルーム,20.75,北,2,0,木造,3,3,9,785000,0,東京都
7.7,1K,30.4,東,3,0,木造,2,1,4,426000,0,東京都
7.6,1K,29.96,南,0,0,軽量鉄骨,2,1,6,383000,0,東京都
5.6,1K,20.85,南,0,0,木造,3,3,16,131000,0,埼玉県
8,1K,29.96,南,0,0,軽量鉄骨,2,2,6,383000,0,東京都
8,1K,29.93,南,0,0,軽量鉄骨,2,2,6,383000,0,東京都
8.1,1K,28.71,南,0,0,軽量鉄骨,2,2,6,383000,0,東京都
8.2,1K,31.96,南,0,0,軽量鉄骨,2,1,6,383000,0,東京都
8.6,1K,31.96,南,0,0,軽量鉄骨,2,2,6,383000,0,東京都
12.9,2LDK,56.77,南,0,0,軽量鉄骨,2,1,6,383000,0,東京都
7.8,1K,29.81,東,3,0,軽量鉄骨,3,1,5,352000,0,東京都
7.5,1K,29.32,東,2,1,木造,2,2,6,388000,0,東京都
7.5,ワンルーム,29.32,-,2,0,木造,2,2,6,388000,0,東京都
9.5,1LDK,41.26,北,0,0,鉄骨,3,2,5,431000,0,東京都
9.8,1LDK,41.26,西,0,0,鉄骨,3,1,5,431000,0,東京都
7.7,1K,28.39,南西,0,0,鉄骨,3,1,5,1870000,0,東京都
7.7,1K,28.15,西,0,0,軽量鉄骨,2,1,19,284000,0,東京都
7.9,1K,28.15,西,0,0,軽量鉄骨,2,1,19,284000,0,東京都
7.9,1K,28.15,西,0,0,軽量鉄骨,2,2,19,284000,0,東京都
8.1,1K,28.15,西,0,0,軽量鉄骨,2,2,19,284000,0,東京都
11,1LDK,36.43,南,0,0,軽量鉄骨,3,3,12,423000,0,東京都
7.9,1K,25.04,東,0,0,木造,3,2,3,467000,0,東京都
11.4,1LDK,43.26,西,0,0,鉄骨,3,3,8,550000,0,東京都
5.7,1K,22.84,東,0,0,木造,3,1,8,248000,0,埼玉県
8.1,ワンルーム,20.04,南,0,0,木造,2,1,5,760000,0,東京都
8.2,1K,20.94,南,0,0,木造,2,1,5,760000,0,東京都
7.8,1K,19.53,北,2,0,鉄筋コン,4,2,7,654000,0,東京都
8,1K,19.46,東,0,0,木造,3,2,13,733000,0,東京都
8,1K,19.25,東,0,0,木造,3,2,13,733000,0,東京都
8,1K,18.71,東,0,0,木造,3,2,13,733000,0,東京都
7.2,1DK,19.03,北,2,0,木造,3,3,10,474000,0,東京都
8.2,ワンルーム,19.03,北西,2,0,木造,3,3,10,474000,0,東京都
7.2,ワンルーム,19.03,北西,2,0,木造,3,3,10,474000,0,東京都
7.2,ワンルーム,19.03,-,2,0,木造,3,3,10,2010000,0,東京都
7.8,1K,16.5,-,3,0,木造,2,2,5,1050000,0,東京都
7.7,ワンルーム,15.1,西,1,0,木造,3,1,13,753000,0,東京都
7.7,1LDK,45.82,南東,0,0,軽量鉄骨,2,1,16,169000,0,東京都
7.6,1K,28.61,南,0,0,軽量鉄骨,3,1,6,344000,0,東京都
7.8,1K,29.49,南,0,0,軽量鉄骨,3,1,6,344000,0,東京都
7.8,1K,28.61,南,0,0,軽量鉄骨,3,2,6,344000,0,東京都
8,1K,29.49,南,0,0,軽量鉄骨,3,2,6,344000,0,東京都
8,1K,28.61,南,0,0,軽量鉄骨,3,3,6,344000,0,東京都
8.2,1K,29.49,南,0,0,軽量鉄骨,3,3,6,344000,0,東京都
6.3,1K,26.08,南東,0,0,鉄骨,3,1,11,275000,0,埼玉県
8.1,1K,33.57,南,2,0,木造,2,2,10,481000,0,東京都
7.6,1LDK,32.3,西,2,0,軽量鉄骨,3,2,8,255000,0,東京都
7.85,1K,29.39,南,0,0,木造,2,2,3,460000,0,東京都
7.7,1K,21.8,南西,0,0,木造,2,1,5,456000,0,東京都
7.7,1K,21.83,-,0,0,木造,2,1,5,456000,0,東京都
7.8,1K,21.85,北,0,0,木造,2,1,5,456000,0,東京都
7.9,1K,27.05,東,0,0,木造,2,1,5,456000,0,東京都
8.3,1K,28.15,南,0,0,木造,2,2,5,456000,0,東京都
8.4,1K,28.15,北,0,0,木造,2,2,5,456000,0,東京都
8.7,1K,34.27,東,0,0,木造,2,2,5,456000,0,東京都
7.7,1K,27.05,東,0,0,木造,2,1,5,456000,0,東京都
8.3,1K,21.8,南,0,0,木造,2,2,5,456000,0,東京都
8.4,1K,34.27,北,0,0,木造,2,2,5,456000,0,東京都
7.8,1K,26.03,北西,0,0,木造,3,1,8,353000,0,東京都
7.9,1K,26.3,北西,0,0,木造,3,1,8,353000,0,東京都
7.9,1K,26.03,北西,0,0,木造,3,2,8,353000,0,東京都
7.9,1K,25.5,北西,0,0,木造,3,1,8,353000,0,東京都
8,1K,26.3,北西,0,0,木造,3,2,8,353000,0,東京都
8.1,1K,26.03,北西,0,0,木造,3,3,8,353000,0,東京都
6.2,1K,26.08,南西,0,0,軽量鉄骨,3,2,11,275000,0,埼玉県
8.2,1K,25.5,北西,0,0,木造,3,3,8,353000,0,東京都
7.8,1K,26.08,-,1,0,鉄骨,3,2,7,643000,0,東京都
8,1K,26.3,北西,0,1,木造,3,3,8,353000,0,東京都
7.9,1K,24.16,南,0,0,軽量鉄骨,2,1,10,627000,0,東京都
7.9,ワンルーム,23.28,西,2,0,木造,3,2,7,415000,0,東京都
7.6,ワンルーム,22.76,南,1,0,木造,3,3,3,1130000,0,東京都
7.7,ワンルーム,22.76,南,1,0,木造,3,3,3,1130000,0,東京都
8,1K,25.42,南,1,0,木造,3,1,3,1130000,0,東京都
8.2,1K,25.35,南,1,0,木造,3,1,3,1130000,0,東京都
8.3,1K,25.42,南,1,0,木造,3,1,3,1130000,0,東京都
8.4,1K,24.6,南,1,0,木造,3,1,3,1130000,0,東京都
7.8,ワンルーム,22.35,南東,0,0,軽量鉄骨,3,1,5,300000,0,東京都
14,1LDK,45.75,西,0,0,軽量鉄骨,3,1,9,300000,0,東京都
14.9,1LDK,48.85,南東,0,0,軽量鉄骨,3,2,9,300000,0,東京都
15.2,1LDK,49.68,南西,0,0,軽量鉄骨,3,3,5,300000,0,東京都
15.2,1LDK,48.85,南東,0,0,軽量鉄骨,3,3,9,300000,0,東京都
7.8,1K,21.8,-,0,0,木造,2,1,5,456000,0,東京都
7.8,1K,21.47,南,3,0,鉄骨,3,3,18,304000,0,東京都
7.85,1K,21.47,南,3,0,鉄骨,3,1,18,304000,0,東京都
5.5,ワンルーム,19.44,南,3,0,鉄筋コン,4,2,10,277000,0,埼玉県
8.25,1K,21.47,南,3,0,鉄骨,3,3,18,304000,0,東京都
7.9,ワンルーム,21.01,北,3,1,木造,2,2,6,475000,0,東京都
7.8,1K,20.56,東,2,0,鉄骨,3,1,12,601000,0,東京都
8.1,1K,24.6,東,2,0,鉄骨,3,1,12,601000,0,東京都
8.2,1K,20.56,東,2,0,鉄骨,3,3,12,601000,0,東京都
7.7,1SDK,19.75,西,1,1,木造,3,1,9,513000,0,東京都
8,1LDK,41.52,南,3,0,鉄骨,2,1,10,242000,0,東京都
